      Date | Open    | High    |  Low    | Close   | Adj Cl… |    Volume
2021-08-04 | 6751.15 | 6766.61 | 6730.60 | 6746.23 | 6746.23 |  68209400
2021-08-05 | 6750.86 | 6788.69 | 6750.86 | 6781.19 | 6781.19 |  62368500
2021-08-06 | 6772.49 | 6832.94 | 6763.01 | 6816.96 | 6816.96 |  67227300
2021-08-09 | 6818.54 | 6832.77 | 6806.98 | 6813.18 | 6813.18 |  47885100
2021-08-10 | 6817.63 | 6833.12 | 6811.77 | 6820.21 | 6820.21 |  48652800
2021-08-11 | 6840.28 | 6867.11 | 6821.21 | 6857.99 | 6857.99 |  54453800
2021-08-12 | 6861.44 | 6891.29 | 6854.99 | 6882.47 | 6882.47 |  53045300
2021-08-13 | 6888.48 | 6913.67 | 6885.64 | 6896.04 | 6896.04 |  49869700
2021-08-16 | 6849.68 | 6863.74 | 6817.43 | 6838.77 | 6838.77 |  49720100
2021-08-17 | 6812.42 | 6827.49 | 6789.11 | 6819.84 | 6819.84 |  56251300
2021-08-18 | 6824.64 | 6828.33 | 6759.74 | 6770.11 | 6770.11 |  55662800
2021-08-19 | 6665.12 | 6671.17 | 6560.74 | 6605.89 | 6605.89 |  96566200
2021-08-20 | 6602.95 | 6633.19 | 6567.93 | 6626.11 | 6626.11 |  66755800
2021-08-23 | 6699.32 | 6699.32 | 6657.14 | 6683.10 | 6683.10 |  56007000
2021-08-24 | 6717.77 | 6717.77 | 6634.69 | 6664.31 | 6664.31 |  48958200
2021-08-25 | 6683.18 | 6684.21 | 6667.25 | 6676.48 | 6676.48 |  48823600
2021-08-26 | 6646.37 | 6673.94 | 6618.69 | 6666.03 | 6666.03 |  50801600
2021-08-27 | 6658.27 | 6682.15 | 6644.68 | 6681.92 | 6681.92 |  43959300
2021-08-30 | 6690.28 | 6697.52 | 6675.32 | 6687.30 | 6687.30 |  37296500
2021-08-31 | 6692.85 | 6708.14 | 6650.90 | 6680.18 | 6680.18 |  96775900
2021-09-01 | 6736.44 | 6784.66 | 6730.17 | 6758.69 | 6758.69 |  75866000
2021-09-02 | 6753.18 | 6778.33 | 6747.17 | 6763.08 | 6763.08 |  56090600
2021-09-03 | 6758.38 | 6758.38 | 6667.39 | 6689.99 | 6689.99 |  63290200
2021-09-06 | 6704.35 | 6756.40 | 6700.45 | 6743.50 | 6743.50 |  41892000
2021-09-07 | 6731.36 | 6749.14 | 6721.35 | 6726.07 | 6726.07 |  48024800
2021-09-08 | 6688.84 | 6712.05 | 6628.98 | 6668.89 | 6668.89 |  68566500
2021-09-09 | 6618.82 | 6708.33 | 6605.09 | 6684.72 | 6684.72 |  63555000
2021-09-10 | 6707.33 | 6722.73 | 6651.06 | 6663.77 | 6663.77 |  70636600
2021-09-13 | 6688.77 | 6722.00 | 6670.85 | 6676.93 | 6676.93 |  61573900
2021-09-14 | 6672.19 | 6677.07 | 6613.52 | 6652.97 | 6652.97 |  63626300
2021-09-15 | 6654.83 | 6659.27 | 6577.02 | 6583.62 | 6583.62 |  81904200
2021-09-16 | 6613.71 | 6663.41 | 6612.16 | 6622.59 | 6622.59 |  79574500
2021-09-17 | 6679.45 | 6697.08 | 6551.62 | 6570.19 | 6570.19 | 214025500
2021-09-20 | 6450.39 | 6471.09 | 6389.62 | 6455.81 | 6455.81 | 120069400
2021-09-21 | 6513.75 | 6570.13 | 6513.75 | 6552.73 | 6552.73 | 136740400
2021-09-22 | 6612.10 | 6642.31 | 6595.93 | 6637.00 | 6637.00 |  91076800
2021-09-23 | 6691.08 | 6718.80 | 6667.36 | 6701.98 | 6701.98 |  82926000
2021-09-24 | 6675.73 | 6678.65 | 6625.43 | 6638.46 | 6638.46 |  70090500
2021-09-27 | 6683.85 | 6688.76 | 6647.08 | 6650.91 | 6650.91 |  89455000
2021-09-28 | 6634.72 | 6643.58 | 6491.42 | 6506.50 | 6506.50 | 117799600
2021-09-29 | 6549.41 | 6590.81 | 6538.11 | 6560.80 | 6560.80 |  86064200
2021-09-30 | 6615.99 | 6621.75 | 6509.23 | 6520.01 | 6520.01 | 112651000
2021-10-01 | 6421.10 | 6535.46 | 6412.70 | 6517.69 | 6517.69 |  94022900
2021-10-04 | 6484.90 | 6540.96 | 6452.78 | 6477.66 | 6477.66 |  73993600
2021-10-05 | 6481.72 | 6577.29 | 6481.72 | 6576.28 | 6576.28 |  86146000
2021-10-06 | 6509.60 | 6510.47 | 6421.64 | 6493.12 | 6493.12 |  98813600
2021-10-07 | 6563.24 | 6616.53 | 6545.74 | 6600.19 | 6600.19 |  91000400
2021-10-08 | 6609.51 | 6617.34 | 6559.99 | 6559.99 | 6559.99 |  70183900
2021-10-11 | 6546.07 | 6574.22 | 6522.55 | 6570.54 | 6570.54 |  68968500
2021-10-12 | 6495.15 | 6548.11 | 6491.58 | 6548.11 | 6548.11 |  69996000
2021-10-13 | 6539.61 | 6606.36 | 6510.27 | 6597.38 | 6597.38 |  75938000
2021-10-14 | 6651.18 | 6692.94 | 6618.79 | 6685.21 | 6685.21 |  71368900
2021-10-15 | 6714.26 | 6746.81 | 6703.26 | 6727.52 | 6727.52 |  84105700
2021-10-18 | 6697.29 | 6697.60 | 6642.16 | 6673.10 | 6673.10 |  64526000
2021-10-19 | 6690.95 | 6692.14 | 6650.84 | 6669.85 | 6669.85 |  63597900
2021-10-20 | 6636.61 | 6715.52 | 6636.61 | 6705.61 | 6705.61 |  65963400
2021-10-21 | 6673.14 | 6699.21 | 6658.95 | 6686.17 | 6686.17 |  63926300
2021-10-22 | 6720.92 | 6765.46 | 6716.15 | 6733.69 | 6733.69 |  65949700
2021-10-25 | 6752.98 | 6752.98 | 6707.32 | 6712.87 | 6712.87 |  58586000
2021-10-26 | 6723.06 | 6775.82 | 6711.21 | 6766.51 | 6766.51 |  79339600
2021-10-27 | 6755.63 | 6771.19 | 6731.86 | 6753.52 | 6753.52 |  68739200
2021-10-28 | 6750.78 | 6804.22 | 6750.78 | 6804.22 | 6804.22 |  75981000
2021-10-29 | 6778.79 | 6830.34 | 6748.53 | 6830.34 | 6830.34 |  89550100
2021-11-01 | 6870.28 | 6908.65 | 6859.44 | 6893.29 | 6893.29 |  67294100
2021-11-02 | 6883.06 | 6933.35 | 6879.69 | 6927.03 | 6927.03 |  64187800
2021-11-03 | 6919.47 | 6955.10 | 6917.75 | 6950.65 | 6950.65 |  65516400
2021-11-04 | 6977.62 | 6993.01 | 6962.01 | 6987.79 | 6987.79 |  76559800
2021-11-05 | 6983.80 | 7063.40 | 6983.80 | 7040.79 | 7040.79 |  79993700
2021-11-08 | 7041.60 | 7067.10 | 7037.67 | 7047.48 | 7047.48 |  66513600
2021-11-09 | 7023.58 | 7079.58 | 7016.73 | 7043.27 | 7043.27 |  71276900
2021-11-10 | 7046.17 | 7053.27 | 7014.94 | 7045.16 | 7045.16 |  85630200
2021-11-11 | 7038.84 | 7072.63 | 7032.35 | 7059.55 | 7059.55 |  74342900
2021-11-12 | 7062.54 | 7097.46 | 7056.93 | 7091.40 | 7091.40 |  64249000
2021-11-15 | 7090.96 | 7136.13 | 7088.71 | 7128.63 | 7128.63 |  64255100
2021-11-16 | 7146.37 | 7164.27 | 7136.30 | 7152.60 | 7152.60 |  69021700
2021-11-17 | 7149.30 | 7167.80 | 7147.01 | 7156.85 | 7156.85 |  68243500
2021-11-18 | 7155.05 | 7181.55 | 7136.86 | 7141.98 | 7141.98 |  75845600
2021-11-19 | 7172.72 | 7183.08 | 7068.43 | 7112.29 | 7112.29 | 117988000
2021-11-22 | 7130.24 | 7143.60 | 7087.67 | 7105.00 | 7105.00 |  85214100
2021-11-23 | 7064.38 | 7112.49 | 7002.56 | 7044.62 | 7044.62 |  73747800
2021-11-24 | 7052.18 | 7089.11 | 6983.98 | 7042.23 | 7042.23 |  75264400
2021-11-25 | 7067.61 | 7079.49 | 7047.86 | 7075.87 | 7075.87 |  57485800
2021-11-26 | 6814.90 | 6861.15 | 6725.08 | 6739.73 | 6739.73 | 159605400
2021-11-29 | 6831.41 | 6841.79 | 6760.31 | 6776.25 | 6776.25 | 108062500
2021-11-30 | 6679.03 | 6780.88 | 6655.86 | 6721.16 | 6721.16 | 182689600
2021-12-01 | 6774.80 | 6902.46 | 6750.65 | 6881.87 | 6881.87 | 101765800
2021-12-02 | 6794.77 | 6850.37 | 6762.74 | 6795.75 | 6795.75 | 101894500
2021-12-03 | 6860.73 | 6872.79 | 6730.63 | 6765.52 | 6765.52 |  83342600
2021-12-06 | 6810.93 | 6888.07 | 6776.17 | 6865.78 | 6865.78 |  84991100
2021-12-07 | 6934.68 | 7066.95 | 6934.68 | 7065.39 | 7065.39 |  96223300
2021-12-08 | 7064.12 | 7104.06 | 7014.57 | 7014.57 | 7014.57 |  80200900
2021-12-09 | 7035.93 | 7044.99 | 6983.33 | 7008.23 | 7008.23 |  64070600
2021-12-10 | 6960.39 | 7025.88 | 6960.39 | 6991.68 | 6991.68 |  63499000
2021-12-13 | 7004.76 | 7029.38 | 6929.13 | 6942.91 | 6942.91 |  75947300
2021-12-14 | 6978.77 | 6993.30 | 6891.34 | 6895.31 | 6895.31 |  88567300
2021-12-15 | 6923.52 | 6949.92 | 6904.94 | 6927.63 | 6927.63 |  74220800
2021-12-16 | 7054.92 | 7054.92 | 6987.95 | 7005.07 | 7005.07 | 101536900
2021-12-17 | 6982.07 | 7011.61 | 6884.91 | 6926.63 | 6926.63 | 148484800
2021-12-20 | 6783.83 | 6872.75 | 6747.69 | 6870.10 | 6870.10 |  86311700
2021-12-21 | 6935.66 | 6967.93 | 6888.52 | 6964.99 | 6964.99 |  75487700
2021-12-22 | 6982.53 | 7051.67 | 6963.71 | 7051.67 | 7051.67 |  55611500
2021-12-23 | 7071.93 | 7119.87 | 7049.92 | 7106.15 | 7106.15 |  54434100
2021-12-24 | 7091.60 | 7116.88 | 7086.58 | 7086.58 | 7086.58 |  11954300
2021-12-27 | 7070.14 | 7149.14 | 7062.40 | 7140.39 | 7140.39 |  34917800
2021-12-28 | 7141.85 | 7187.76 | 7141.67 | 7181.11 | 7181.11 |  36149600
2021-12-29 | 7179.11 | 7201.65 | 7137.35 | 7161.52 | 7161.52 |  37481200
2021-12-30 | 7167.53 | 7189.84 | 7156.79 | 7173.23 | 7173.23 |  35427000
2021-12-31 | 7153.66 | 7163.73 | 7139.60 | 7153.03 | 7153.03 |  18788700
2022-01-03 | 7197.40 | 7245.66 | 7195.82 | 7217.22 | 7217.22 |  54644700
2022-01-04 | 7273.57 | 7332.21 | 7250.24 | 7317.41 | 7317.41 |  77540000
2022-01-06 | 7264.00 | 7316.06 | 7240.88 | 7249.66 | 7249.66 |  89793800
2022-01-07 | 7250.79 | 7269.65 | 7178.18 | 7219.48 | 7219.48 |  78597800
2022-01-10 | 7245.21 | 7250.24 | 7105.55 | 7115.77 | 7115.77 |  80610700
2022-01-11 | 7185.21 | 7227.71 | 7160.44 | 7183.38 | 7183.38 |  71633500
2022-01-12 | 7235.47 | 7249.88 | 7183.38 | 7237.19 | 7237.19 |  85271800
2022-01-13 | 7215.48 | 7227.35 | 7166.94 | 7201.14 | 7201.14 |  81834900
2022-01-14 | 7132.59 | 7171.40 | 7119.01 | 7143.00 | 7143.00 |  79772300
2022-01-17 | 7167.53 | 7213.70 | 7148.98 | 7201.64 | 7201.64 |  53465300
2022-01-18 | 7172.43 | 7175.46 | 7098.19 | 7133.83 | 7133.83 |  78561500
2022-01-19 | 7104.11 | 7211.24 | 7104.11 | 7172.98 | 7172.98 |  84173800
2022-01-20 | 7190.02 | 7199.97 | 7123.62 | 7194.16 | 7194.16 |  76932800
2022-01-21 | 7088.44 | 7122.06 | 7013.49 | 7068.59 | 7068.59 | 110697300
2022-01-25 | 6870.27 | 6890.54 | 6776.80 | 6837.96 | 6837.96 |  98212900
2022-01-27 | 6879.64 | 7053.45 | 6873.60 | 7023.80 | 7023.80 | 100076500
2022-01-28 | 7043.43 | 7053.00 | 6846.22 | 6965.88 | 6965.88 | 106663500
2022-01-31 | 7039.71 | 7043.22 | 6937.10 | 6999.20 | 6999.20 |  90912900
2022-02-01 | 7052.30 | 7105.23 | 7035.91 | 7099.49 | 7099.49 |  81607500
2022-02-03 | 7115.30 | 7125.58 | 6995.41 | 7005.63 | 7005.63 |  88710000
2022-02-07 | 6987.17 | 7025.59 | 6929.71 | 7009.25 | 7009.25 |  72651700
2022-02-08 | 7008.20 | 7085.64 | 6994.15 | 7028.41 | 7028.41 |  95664200
2022-02-09 | 7086.34 | 7146.31 | 7086.34 | 7130.88 | 7130.88 |  86888200
